Asset_Num;Endpoint Type;Host ID;Host Name;ID;OS Version;Sensor ID;Sensor Tenant;Sensor Version;osFamily
206;ENDPOINT_MICROSOFT_ATP;a88b7d2e5d049ec2528a513decfdab1432c0c675;wkssoc847p6z3.netcenter.com.br;212ddf38-6357-481e-9081-bfc14d885cd4;Windows11;a88b7d2e5d049ec2528a513decfdab1432c0c675;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22621.3155;WINDOWS
207;ENDPOINT_MICROSOFT_ATP;956ee8983ba6c2e8a9cf9edba9e13e585f93fc60;wkstvm001.netcenter.com.br;5ad222f3-040e-4c03-9de5-b2088dfa8710;Windows10;956ee8983ba6c2e8a9cf9edba9e13e585f93fc60;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.19045.4046;WINDOWS
208;ENDPOINT_MICROSOFT_ATP;75c8633798eda53a96eabed7de416fd1c813aa83;wksdrhdyxbg22.netcenter.com.br;35bfacaf-9a42-4368-9f8c-077d488f8b2f;Windows10;75c8633798eda53a96eabed7de416fd1c813aa83;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.19045.4046;WINDOWS
209;ENDPOINT_MICROSOFT_ATP;824297151160be8adab1d4e9135ca9c845224f41;wksger007.netcenter.com.br;47456504-9c29-4085-88f6-8dcb388669b2;Windows11;824297151160be8adab1d4e9135ca9c845224f41;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22621.3155;WINDOWS
210;ENDPOINT_MICROSOFT_ATP;26e804d4d04d751acc567f5132fc4de6b2b6e3fb;wkscomg7lz4w3.netcenter.com.br;2f16132d-fb3c-4222-923c-b5ec884f366e;Windows11;26e804d4d04d751acc567f5132fc4de6b2b6e3fb;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22621.3155;WINDOWS
211;ENDPOINT_MICROSOFT_ATP;a75e9aa5e5c9b0a6a7957a3490240fe0420aa1a8;wkscom005.netcenter.com.br;3dbb5c5a-6774-4196-8a3d-2b0885682204;Windows10;a75e9aa5e5c9b0a6a7957a3490240fe0420aa1a8;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.19045.4046;WINDOWS
212;ENDPOINT_MICROSOFT_ATP;463136611543fb47675b564d5b571e4bb39c223e;wksesphyg25w3.netcenter.com.br;22dc4c85-3959-41cf-9756-71367a702ee2;Windows11;463136611543fb47675b564d5b571e4bb39c223e;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22621.3155;WINDOWS
213;ENDPOINT_MICROSOFT_ATP;3a9dc1d557d1f169d25e1bb0be586d341c208420;ntbmedeiros;55aba830-6456-4580-b27d-3c3ae70f5430;Windows10;3a9dc1d557d1f169d25e1bb0be586d341c208420;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8470.19041.2788;WINDOWS
214;ENDPOINT_MICROSOFT_ATP;9116b51b393e619245ed4ae0ce64624611e34901;wksdrhgpbn2j2.netcenter.com.br;a96b10a9-2dd0-40d1-9e2e-f6a24e11d083;Windows10;9116b51b393e619245ed4ae0ce64624611e34901;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.19045.4046;WINDOWS
215;ENDPOINT_MICROSOFT_ATP;49da2b67f9f5ae50b1ecad8b917cb5f2757abe14;wkscomh1s84t3.netcenter.com.br;914d6383-2368-4f08-9819-3bbc9b6b8a83;Windows11;49da2b67f9f5ae50b1ecad8b917cb5f2757abe14;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22621.3155;WINDOWS
216;ENDPOINT_MICROSOFT_ATP;5aff595a0748762b1f7217e927845f560a5ba22f;wkscomf7lz4w3.netcenter.com.br;6f635b0d-b780-4eac-969d-c15fc2d35b1b;Windows11;5aff595a0748762b1f7217e927845f560a5ba22f;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.22621.3155;WINDOWS
217;ENDPOINT_MICROSOFT_ATP;e1d5958b6f6116a81666c04b59ae35dd34c4975d;wksnocgpbt2j2.netcenter.com.br;b05e1024-337f-48e8-a04d-584425d11787;Windows10;e1d5958b6f6116a81666c04b59ae35dd34c4975d;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8675.19045.4046;WINDOWS
218;ENDPOINT_REDCLOAK;004b12106888b3d77077513c9db8a9fa;NTCDB02;dc685a8a-d69b-451f-92a6-7b227a37e54a;VERSION_SERVER_2012_R2;004b12106888b3d77077513c9db8a9fa;004b1210;2.8.5.0;WINDOWS
