Asset_Num;Endpoint Type;Host ID;Host Name;ID;OS Version;Sensor ID;Sensor Tenant;Sensor Version;osFamily;osRelease;systemType;status;osDistributor
42;ENDPOINT_TAEGIS;252a950d-d58d-5e5e-af51-ee686fe44780;RODRIGOSILVA;252a950d-d58d-5e5e-af51-ee686fe44780;10.0.26100;252a950d-d58d-5e5e-af51-ee686fe44780;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
43;ENDPOINT_TAEGIS;af767aea-1fdc-5c30-940b-b39db7f3b52d;TECH080;af767aea-1fdc-5c30-940b-b39db7f3b52d;10.0.26100;af767aea-1fdc-5c30-940b-b39db7f3b52d;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
44;ENDPOINT_TAEGIS;f96f21c0-31c4-5fcc-a04e-f6570ee11b58;TECH005;f96f21c0-31c4-5fcc-a04e-f6570ee11b58;10.0.26100;f96f21c0-31c4-5fcc-a04e-f6570ee11b58;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
45;ENDPOINT_TAEGIS;b0cb95a6-f9b0-528f-8013-a11c19a1fe9a;TECH012;b0cb95a6-f9b0-528f-8013-a11c19a1fe9a;10.0.26100;b0cb95a6-f9b0-528f-8013-a11c19a1fe9a;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
46;ENDPOINT_TAEGIS;54a2079b-74d6-5160-8463-28d6301c39c5;TECH164;54a2079b-74d6-5160-8463-28d6301c39c5;10.0.26100;54a2079b-74d6-5160-8463-28d6301c39c5;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
47;ENDPOINT_TAEGIS;8abd964d-5a70-5703-a361-0d4741dad9ab;JULIANALEAL;8abd964d-5a70-5703-a361-0d4741dad9ab;10.0.26100;8abd964d-5a70-5703-a361-0d4741dad9ab;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
48;ENDPOINT_TAEGIS;3c40f93a-aa85-586e-817f-370e4728f6ab;TECH081;3c40f93a-aa85-586e-817f-370e4728f6ab;10.0.19045;3c40f93a-aa85-586e-817f-370e4728f6ab;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
49;ENDPOINT_TAEGIS;70c3e084-7a4a-549e-829e-9b596b3b7804;MARCELOCASTRO;70c3e084-7a4a-549e-829e-9b596b3b7804;10.0.26100;70c3e084-7a4a-549e-829e-9b596b3b7804;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
50;ENDPOINT_TAEGIS;be436def-a971-556b-9a9d-c75bfd09be87;CA-DHCP01;be436def-a971-556b-9a9d-c75bfd09be87;10.0.20348;be436def-a971-556b-9a9d-c75bfd09be87;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
51;ENDPOINT_TAEGIS;4ee81dae-8f66-5dd2-a53b-ceabe543cc4f;TECH090;4ee81dae-8f66-5dd2-a53b-ceabe543cc4f;10.0.26100;4ee81dae-8f66-5dd2-a53b-ceabe543cc4f;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
