Asset_Num;Endpoint Type;Host ID;Host Name;ID;OS Version;Sensor ID;Sensor Tenant;Sensor Version;osFamily;osRelease;systemType;status;osDistributor
11;ENDPOINT_TAEGIS;1b0a2572-580f-523b-82f3-ad1900a86436;BSJ0961;1b0a2572-580f-523b-82f3-ad1900a86436;10.0.22631;1b0a2572-580f-523b-82f3-ad1900a86436;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
12;ENDPOINT_TAEGIS;dbfb0fdd-b510-5b43-835f-04823e8b3e53;BSJ0871;dbfb0fdd-b510-5b43-835f-04823e8b3e53;10.0.22631;dbfb0fdd-b510-5b43-835f-04823e8b3e53;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
13;ENDPOINT_TAEGIS;90b3627d-a8fd-555c-a7f9-49f38ad7b89b;BSJ2034;90b3627d-a8fd-555c-a7f9-49f38ad7b89b;10.0.26100;90b3627d-a8fd-555c-a7f9-49f38ad7b89b;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
14;ENDPOINT_TAEGIS;ccc01ee8-455b-5545-adea-aa59d3a09828;BSJ1408;ccc01ee8-455b-5545-adea-aa59d3a09828;10.0.22631;ccc01ee8-455b-5545-adea-aa59d3a09828;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
15;ENDPOINT_TAEGIS;b81499a1-b717-59aa-83a5-0837ed3aeffc;BSJ0202-1;b81499a1-b717-59aa-83a5-0837ed3aeffc;10.0.22631;b81499a1-b717-59aa-83a5-0837ed3aeffc;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
16;ENDPOINT_TAEGIS;c472cbaa-46c5-54a7-a44f-c511e3410188;BSJ2454;c472cbaa-46c5-54a7-a44f-c511e3410188;10.0.26100;c472cbaa-46c5-54a7-a44f-c511e3410188;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
17;ENDPOINT_TAEGIS;934b3ac1-f648-566e-b411-183cbba8e5b2;BSJ2448;934b3ac1-f648-566e-b411-183cbba8e5b2;10.0.26100;934b3ac1-f648-566e-b411-183cbba8e5b2;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
18;ENDPOINT_TAEGIS;69c92c97-1aa8-53fb-9df1-700522c48d41;BSJ5456;69c92c97-1aa8-53fb-9df1-700522c48d41;10.0.26100;69c92c97-1aa8-53fb-9df1-700522c48d41;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
19;ENDPOINT_TAEGIS;0ef02fb0-2591-50fd-adbd-1d7b3c00ff7b;BSJ2453;0ef02fb0-2591-50fd-adbd-1d7b3c00ff7b;10.0.26100;0ef02fb0-2591-50fd-adbd-1d7b3c00ff7b;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
20;ENDPOINT_TAEGIS;f63c367b-f94d-5cd4-a52e-a6781a4e753b;BSJ1530;f63c367b-f94d-5cd4-a52e-a6781a4e753b;10.0.22631;f63c367b-f94d-5cd4-a52e-a6781a4e753b;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
21;ENDPOINT_TAEGIS;788c6b50-c9bb-57f0-94be-38b00cd4419a;BSJ2072;788c6b50-c9bb-57f0-94be-38b00cd4419a;10.0.26100;788c6b50-c9bb-57f0-94be-38b00cd4419a;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
22;ENDPOINT_TAEGIS;0001c87f-735d-57c4-bc67-2b09440fd0d9;BSJ0298;0001c87f-735d-57c4-bc67-2b09440fd0d9;10.0.22631;0001c87f-735d-57c4-bc67-2b09440fd0d9;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
23;ENDPOINT_TAEGIS;3638dac1-941a-567d-a587-a6592766d07a;BSJ2510;3638dac1-941a-567d-a587-a6592766d07a;10.0.22631;3638dac1-941a-567d-a587-a6592766d07a;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
24;ENDPOINT_TAEGIS;ab53ffa7-5dac-56f2-9f71-ecd093b87fe7;SANDROLOPES;ab53ffa7-5dac-56f2-9f71-ecd093b87fe7;10.0.26100;ab53ffa7-5dac-56f2-9f71-ecd093b87fe7;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
25;ENDPOINT_TAEGIS;5a9ad1e4-c96d-5f5d-8fc2-fda3f9b6205e;BSJ2085;5a9ad1e4-c96d-5f5d-8fc2-fda3f9b6205e;10.0.26100;5a9ad1e4-c96d-5f5d-8fc2-fda3f9b6205e;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
26;ENDPOINT_TAEGIS;f2daec79-8fce-5c10-b99d-7a82ea61b75b;reuniaoblue;f2daec79-8fce-5c10-b99d-7a82ea61b75b;10.0.26100;f2daec79-8fce-5c10-b99d-7a82ea61b75b;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
27;ENDPOINT_TAEGIS;fe2c80be-0cdf-531a-b658-b3f53020f321;BSJ0201;fe2c80be-0cdf-531a-b658-b3f53020f321;10.0.22631;fe2c80be-0cdf-531a-b658-b3f53020f321;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
28;ENDPOINT_TAEGIS;261a287b-28e1-5c96-b69b-38551d7319a1;BSJ2457;261a287b-28e1-5c96-b69b-38551d7319a1;10.0.26100;261a287b-28e1-5c96-b69b-38551d7319a1;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
29;ENDPOINT_TAEGIS;f09357d6-8811-587d-8043-2d092998ad04;BSJ0034;f09357d6-8811-587d-8043-2d092998ad04;10.0.22631;f09357d6-8811-587d-8043-2d092998ad04;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
30;ENDPOINT_TAEGIS;8f1adecb-b1ff-5a7a-a86c-617c47650f2a;BSJ1214;8f1adecb-b1ff-5a7a-a86c-617c47650f2a;10.0.19045;8f1adecb-b1ff-5a7a-a86c-617c47650f2a;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
31;ENDPOINT_TAEGIS;1dc8be42-78ce-56e8-a778-6bcd661036c5;DESKTOP-JJIABBE;1dc8be42-78ce-56e8-a778-6bcd661036c5;10.0.26100;1dc8be42-78ce-56e8-a778-6bcd661036c5;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
32;ENDPOINT_TAEGIS;5d8cdd56-152b-5bb3-acd3-822c0696e089;BSJ2438;5d8cdd56-152b-5bb3-acd3-822c0696e089;10.0.22631;5d8cdd56-152b-5bb3-acd3-822c0696e089;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
33;ENDPOINT_TAEGIS;9069765f-a5d8-5066-9fc4-6c8a67bb94d5;BSJ2401;9069765f-a5d8-5066-9fc4-6c8a67bb94d5;10.0.22621;9069765f-a5d8-5066-9fc4-6c8a67bb94d5;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
34;ENDPOINT_TAEGIS;bfe8f922-dc31-50a6-82a4-4761f6fdd8df;BSJ0582;bfe8f922-dc31-50a6-82a4-4761f6fdd8df;10.0.22631;bfe8f922-dc31-50a6-82a4-4761f6fdd8df;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
35;ENDPOINT_TAEGIS;47df792c-ffb3-5ac7-8a16-44cd6601f94c;BSJ0958;47df792c-ffb3-5ac7-8a16-44cd6601f94c;10.0.22631;47df792c-ffb3-5ac7-8a16-44cd6601f94c;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
36;ENDPOINT_TAEGIS;de9341a4-5479-5f85-8a98-2e2858e0b92f;BSJ2509;de9341a4-5479-5f85-8a98-2e2858e0b92f;10.0.22631;de9341a4-5479-5f85-8a98-2e2858e0b92f;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
37;ENDPOINT_TAEGIS;f5335808-c2dd-51c4-8e9d-5b7e35334851;DESKTOP-L6F3F9R;f5335808-c2dd-51c4-8e9d-5b7e35334851;10.0.19045;f5335808-c2dd-51c4-8e9d-5b7e35334851;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
38;ENDPOINT_TAEGIS;5c94fdbc-399d-5c35-bccc-7c65ea003699;BSJ2035;5c94fdbc-399d-5c35-bccc-7c65ea003699;10.0.22631;5c94fdbc-399d-5c35-bccc-7c65ea003699;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
39;ENDPOINT_TAEGIS;6e8edf2c-0465-5133-8ffc-862a676d0d50;BSJ0954;6e8edf2c-0465-5133-8ffc-862a676d0d50;10.0.22631;6e8edf2c-0465-5133-8ffc-862a676d0d50;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
40;ENDPOINT_TAEGIS;d8213a45-8ae4-5bda-afd3-f8cac31bd526;BSJ1226;d8213a45-8ae4-5bda-afd3-f8cac31bd526;10.0.22631;d8213a45-8ae4-5bda-afd3-f8cac31bd526;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
41;ENDPOINT_TAEGIS;57273815-42d8-59ea-a008-26fdf6bb58bc;BSJ2503;57273815-42d8-59ea-a008-26fdf6bb58bc;10.0.22631;57273815-42d8-59ea-a008-26fdf6bb58bc;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
42;ENDPOINT_TAEGIS;2ec92e0a-dbe2-589d-89e5-b8c891aa15f6;BSJ2507;2ec92e0a-dbe2-589d-89e5-b8c891aa15f6;10.0.22631;2ec92e0a-dbe2-589d-89e5-b8c891aa15f6;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
43;ENDPOINT_TAEGIS;6873da40-70b5-5e07-96bd-914602c4c5ef;LOPES-SERVER-01;6873da40-70b5-5e07-96bd-914602c4c5ef;10.0.25110;6873da40-70b5-5e07-96bd-914602c4c5ef;146127;2.2.22;WINDOWS;0.0;NT_DOMAIN_CONTROLLER;Active;Microsoft
44;ENDPOINT_TAEGIS;b7b5d3fa-a55c-50ff-bb05-8ff172fa4cad;BSJ2502;b7b5d3fa-a55c-50ff-bb05-8ff172fa4cad;10.0.22631;b7b5d3fa-a55c-50ff-bb05-8ff172fa4cad;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
45;ENDPOINT_TAEGIS;78dd17b7-eba0-5355-8b12-5dbe64591cc8;BSJ2526;78dd17b7-eba0-5355-8b12-5dbe64591cc8;10.0.22631;78dd17b7-eba0-5355-8b12-5dbe64591cc8;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
46;ENDPOINT_TAEGIS;b4510eeb-0d5f-5826-ae81-ea2d1eddadf5;BSJ2291;b4510eeb-0d5f-5826-ae81-ea2d1eddadf5;10.0.22631;b4510eeb-0d5f-5826-ae81-ea2d1eddadf5;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
47;ENDPOINT_TAEGIS;7c54df32-61ae-5d9c-8b9d-3be5abf8c697;BSJ2508;7c54df32-61ae-5d9c-8b9d-3be5abf8c697;10.0.22631;7c54df32-61ae-5d9c-8b9d-3be5abf8c697;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
48;ENDPOINT_TAEGIS;03772e20-84c4-54cc-9d2c-466404e582fd;BSJ2515;03772e20-84c4-54cc-9d2c-466404e582fd;10.0.22631;03772e20-84c4-54cc-9d2c-466404e582fd;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
49;ENDPOINT_TAEGIS;acd1012b-d831-503f-b7f8-8c3162fce220;BSJ0016;acd1012b-d831-503f-b7f8-8c3162fce220;10.0.22631;acd1012b-d831-503f-b7f8-8c3162fce220;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
50;ENDPOINT_TAEGIS;cd4cc7aa-e348-535c-aebe-c628eeeb6274;BSJ2511;cd4cc7aa-e348-535c-aebe-c628eeeb6274;10.0.22631;cd4cc7aa-e348-535c-aebe-c628eeeb6274;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
51;ENDPOINT_TAEGIS;9648cebc-a03a-55dd-8a67-5c17021f58f8;BSJ0015;9648cebc-a03a-55dd-8a67-5c17021f58f8;10.0.22631;9648cebc-a03a-55dd-8a67-5c17021f58f8;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
52;ENDPOINT_TAEGIS;1c0b08bc-4d75-5b8a-add7-34b4d32559aa;BSJ2476;1c0b08bc-4d75-5b8a-add7-34b4d32559aa;10.0.22631;1c0b08bc-4d75-5b8a-add7-34b4d32559aa;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
53;ENDPOINT_TAEGIS;604b8e91-9520-5709-99c8-eaec9765034f;BSJ2045;604b8e91-9520-5709-99c8-eaec9765034f;10.0.19045;604b8e91-9520-5709-99c8-eaec9765034f;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
54;ENDPOINT_TAEGIS;878d28a2-5d03-55e8-8a1e-5feb6ed95afc;BSJ2505;878d28a2-5d03-55e8-8a1e-5feb6ed95afc;10.0.22631;878d28a2-5d03-55e8-8a1e-5feb6ed95afc;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
55;ENDPOINT_TAEGIS;43d613ef-bd3f-52eb-b176-b6ac570eacb2;BSJ0572;43d613ef-bd3f-52eb-b176-b6ac570eacb2;10.0.19045;43d613ef-bd3f-52eb-b176-b6ac570eacb2;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
56;ENDPOINT_TAEGIS;251e9e3e-260b-5890-8bd7-52dbf680190a;BSJ2504;251e9e3e-260b-5890-8bd7-52dbf680190a;10.0.22631;251e9e3e-260b-5890-8bd7-52dbf680190a;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
57;ENDPOINT_TAEGIS;4176f91a-6de0-55c8-b97b-07a4411b5cd2;BSJ1179;4176f91a-6de0-55c8-b97b-07a4411b5cd2;10.0.19045;4176f91a-6de0-55c8-b97b-07a4411b5cd2;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
58;ENDPOINT_TAEGIS;c22ffc54-de95-51fc-bc51-c46674a381b4;BSJ0292;c22ffc54-de95-51fc-bc51-c46674a381b4;10.0.19045;c22ffc54-de95-51fc-bc51-c46674a381b4;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
59;ENDPOINT_TAEGIS;f3b1f096-d563-5693-9b1c-5bb604b09b4c;BSJ1215;f3b1f096-d563-5693-9b1c-5bb604b09b4c;10.0.19045;f3b1f096-d563-5693-9b1c-5bb604b09b4c;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
60;ENDPOINT_TAEGIS;326900c7-d8b0-56c7-9948-f985cc5fbfae;BSJ0583;326900c7-d8b0-56c7-9948-f985cc5fbfae;10.0.22631;326900c7-d8b0-56c7-9948-f985cc5fbfae;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
61;ENDPOINT_TAEGIS;80c614a6-6593-51c0-bfa7-5c074c06b171;BSJ0133;80c614a6-6593-51c0-bfa7-5c074c06b171;10.0.19045;80c614a6-6593-51c0-bfa7-5c074c06b171;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
62;ENDPOINT_TAEGIS;4b425ee0-3d8b-5618-95b0-4fabfe80e34b;BSJ0036;4b425ee0-3d8b-5618-95b0-4fabfe80e34b;10.0.22631;4b425ee0-3d8b-5618-95b0-4fabfe80e34b;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
63;ENDPOINT_TAEGIS;6de7a954-c9e9-553a-88bb-562aa825814e;BSJ2430;6de7a954-c9e9-553a-88bb-562aa825814e;10.0.26100;6de7a954-c9e9-553a-88bb-562aa825814e;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
64;ENDPOINT_TAEGIS;1d7934e8-0c1e-5cf8-a962-a61779aa2d94;DESKTOP-SS6MGAB;1d7934e8-0c1e-5cf8-a962-a61779aa2d94;10.0.26100;1d7934e8-0c1e-5cf8-a962-a61779aa2d94;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
65;ENDPOINT_TAEGIS;6a485f16-6a2e-57c9-b02e-01e151f1ba64;BSJ1180;6a485f16-6a2e-57c9-b02e-01e151f1ba64;10.0.26100;6a485f16-6a2e-57c9-b02e-01e151f1ba64;146127;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
66;ENDPOINT_TAEGIS;a062eba3-b399-50a7-b5a1-6bec690d5dad;LAPTOP-6I7L2MVE;a062eba3-b399-50a7-b5a1-6bec690d5dad;10.0.22631;a062eba3-b399-50a7-b5a1-6bec690d5dad;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Unhealthy;Microsoft
67;ENDPOINT_TAEGIS;5a0717c8-0ced-5943-960b-93315b08c2b1;BS1254;5a0717c8-0ced-5943-960b-93315b08c2b1;10.0.22631;5a0717c8-0ced-5943-960b-93315b08c2b1;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Unhealthy;Microsoft
68;ENDPOINT_TAEGIS;01397641-79f4-50ac-a925-f5dbe08445af;BSJ1208;01397641-79f4-50ac-a925-f5dbe08445af;10.0.19045;01397641-79f4-50ac-a925-f5dbe08445af;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Unhealthy;Microsoft
69;ENDPOINT_TAEGIS;e4e9ee66-806a-58d9-8018-f32bc1a34015;BSJ0299;e4e9ee66-806a-58d9-8018-f32bc1a34015;10.0.19045;e4e9ee66-806a-58d9-8018-f32bc1a34015;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Unhealthy;Microsoft
70;ENDPOINT_TAEGIS;33c5ee0c-d0e4-584f-ad08-8532689db77f;BSJ1221;33c5ee0c-d0e4-584f-ad08-8532689db77f;10.0.22631;33c5ee0c-d0e4-584f-ad08-8532689db77f;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Unhealthy;Microsoft
71;ENDPOINT_TAEGIS;87b59522-c624-5391-a8ab-6e45d17f72ee;BSJ1179;87b59522-c624-5391-a8ab-6e45d17f72ee;10.0.22631;87b59522-c624-5391-a8ab-6e45d17f72ee;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Unhealthy;Microsoft
72;ENDPOINT_TAEGIS;c669dec9-8831-581b-8c55-2a734c8dfda7;BSJ1324;c669dec9-8831-581b-8c55-2a734c8dfda7;10.0.22631;c669dec9-8831-581b-8c55-2a734c8dfda7;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
73;ENDPOINT_TAEGIS;ec21f9a0-7091-5100-8a5f-4c6d99d18459;BSJ0488;ec21f9a0-7091-5100-8a5f-4c6d99d18459;10.0.22631;ec21f9a0-7091-5100-8a5f-4c6d99d18459;146127;2.2.12;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
74;ENDPOINT_TAEGIS;003bd429-efa3-56b5-8960-727f166ff7a1;BSJ1353;003bd429-efa3-56b5-8960-727f166ff7a1;10.0.19045;003bd429-efa3-56b5-8960-727f166ff7a1;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
75;ENDPOINT_TAEGIS;38435ed8-52e0-5546-a776-63e2859d89de;BSJ0963;38435ed8-52e0-5546-a776-63e2859d89de;10.0.19045;38435ed8-52e0-5546-a776-63e2859d89de;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
76;ENDPOINT_TAEGIS;420ec614-8aa3-534d-9dd6-8189dbcb4129;BSJ0579;420ec614-8aa3-534d-9dd6-8189dbcb4129;10.0.19045;420ec614-8aa3-534d-9dd6-8189dbcb4129;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
77;ENDPOINT_TAEGIS;d36369c8-d0bf-5b7e-aed9-a34dc5a21450;BSJ2919;d36369c8-d0bf-5b7e-aed9-a34dc5a21450;10.0.22631;d36369c8-d0bf-5b7e-aed9-a34dc5a21450;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
78;ENDPOINT_TAEGIS;255da1f0-71f8-5b25-ab8a-4736ec6b6041;BSJ1222;255da1f0-71f8-5b25-ab8a-4736ec6b6041;10.0.19045;255da1f0-71f8-5b25-ab8a-4736ec6b6041;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
79;ENDPOINT_TAEGIS;7934eda4-537e-57f6-8e26-2a96de86f905;BSJ0020;7934eda4-537e-57f6-8e26-2a96de86f905;10.0.20348;7934eda4-537e-57f6-8e26-2a96de86f905;146127;2.1.2;WINDOWS;0.0;NT_SERVER;Archived;Microsoft
80;ENDPOINT_TAEGIS;84c76393-5f2b-538b-851e-92c879dfb0d5;BSJ0285;84c76393-5f2b-538b-851e-92c879dfb0d5;10.0.19045;84c76393-5f2b-538b-851e-92c879dfb0d5;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
81;ENDPOINT_TAEGIS;c285a25f-a0be-58bb-be3d-15fc658d7f6e;BSJ0135;c285a25f-a0be-58bb-be3d-15fc658d7f6e;10.0.19045;c285a25f-a0be-58bb-be3d-15fc658d7f6e;146127;2.0.10;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
82;ENDPOINT_TAEGIS;ce1d11a8-92f1-52dd-98ff-706a50d2c0f2;BSJ1201;ce1d11a8-92f1-52dd-98ff-706a50d2c0f2;10.0.22631;ce1d11a8-92f1-52dd-98ff-706a50d2c0f2;146127;2.0.8;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
83;ENDPOINT_TAEGIS;78cb1ee4-e231-56ec-af2c-420ad3d4fa44;BSJ1397;78cb1ee4-e231-56ec-af2c-420ad3d4fa44;10.0.19045;78cb1ee4-e231-56ec-af2c-420ad3d4fa44;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
84;ENDPOINT_TAEGIS;1ffc7f10-ffbe-5d57-b6c6-cbdb29e53e18;BSJ0970;1ffc7f10-ffbe-5d57-b6c6-cbdb29e53e18;10.0.19045;1ffc7f10-ffbe-5d57-b6c6-cbdb29e53e18;146127;2.1.2;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
85;ENDPOINT_TAEGIS;b3f1b836-6266-5c7f-b38c-cc243caf1780;FILESERVER;b3f1b836-6266-5c7f-b38c-cc243caf1780;10.0.20348;b3f1b836-6266-5c7f-b38c-cc243caf1780;146127;2.0.8;WINDOWS;0.0;NT_DOMAIN_CONTROLLER;Archived;Microsoft
86;ENDPOINT_TAEGIS;211777b3-1433-56a6-ba40-339b9f19fda7;DESKTOP-FCCIGCV;211777b3-1433-56a6-ba40-339b9f19fda7;10.0.22631;211777b3-1433-56a6-ba40-339b9f19fda7;146127;1.2.84;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
87;ENDPOINT_TAEGIS;9fb4bdb5-54e2-5ccb-8535-158a2821be82;BSJ1163;9fb4bdb5-54e2-5ccb-8535-158a2821be82;10.0.19045;9fb4bdb5-54e2-5ccb-8535-158a2821be82;146127;1.2.84;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
88;ENDPOINT_TAEGIS;3215ed3f-700a-51d1-a19e-b3d24517d3c5;BSJSODRE;3215ed3f-700a-51d1-a19e-b3d24517d3c5;10.0.22621;3215ed3f-700a-51d1-a19e-b3d24517d3c5;146127;1.0.50;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
89;ENDPOINT_TAEGIS;651e3873-36db-55a2-bbaa-b9c06c3ff76b;BSJ2486;651e3873-36db-55a2-bbaa-b9c06c3ff76b;10.0.22631;651e3873-36db-55a2-bbaa-b9c06c3ff76b;146127;1.2.84;WINDOWS;0.0;NT_WORKSTATION;Archived;Microsoft
