Asset_Num;Endpoint Type;Host ID;Host Name;ID;OS Version;Sensor ID;Sensor Tenant;Sensor Version;osFamily;osRelease;systemType;status;osDistributor
29;ENDPOINT_TAEGIS;53056f7b-5f10-5e09-bac5-b9eaa3be38b7;PGRJ-ADV213;53056f7b-5f10-5e09-bac5-b9eaa3be38b7;10.0.19045;53056f7b-5f10-5e09-bac5-b9eaa3be38b7;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
30;ENDPOINT_TAEGIS;0779fede-9241-5176-9d6d-54d26f57293c;PGRJ-ADV185;0779fede-9241-5176-9d6d-54d26f57293c;10.0.19043;0779fede-9241-5176-9d6d-54d26f57293c;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
31;ENDPOINT_TAEGIS;c76c8cfa-8a38-5e4f-b2d2-13770976a251;PGRJ-ADV182;c76c8cfa-8a38-5e4f-b2d2-13770976a251;10.0.19045;c76c8cfa-8a38-5e4f-b2d2-13770976a251;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
32;ENDPOINT_TAEGIS;9910753d-9848-5d41-a68d-c7e93553356b;PGSP-ADV358;9910753d-9848-5d41-a68d-c7e93553356b;10.0.19045;9910753d-9848-5d41-a68d-c7e93553356b;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
33;ENDPOINT_TAEGIS;6c0e4a0f-324f-5357-bdf5-9e532d7ef539;PGSP-ADV354;6c0e4a0f-324f-5357-bdf5-9e532d7ef539;10.0.19045;6c0e4a0f-324f-5357-bdf5-9e532d7ef539;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
34;ENDPOINT_TAEGIS;48112755-7d15-5cb3-8386-b96c8ae73172;PGRJ-ADV167;48112755-7d15-5cb3-8386-b96c8ae73172;10.0.19045;48112755-7d15-5cb3-8386-b96c8ae73172;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
35;ENDPOINT_TAEGIS;91020bcc-7558-51a5-a29e-98e71398fe5f;PGSP-ADM188;91020bcc-7558-51a5-a29e-98e71398fe5f;10.0.19045;91020bcc-7558-51a5-a29e-98e71398fe5f;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
36;ENDPOINT_TAEGIS;6457e932-6931-5f56-b626-e76c42c37eb4;PGRJ-ADV497;6457e932-6931-5f56-b626-e76c42c37eb4;10.0.19045;6457e932-6931-5f56-b626-e76c42c37eb4;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
37;ENDPOINT_TAEGIS;11d3d341-e771-5ee4-942a-d4615f674403;PGRJ-ADV164;11d3d341-e771-5ee4-942a-d4615f674403;10.0.19044;11d3d341-e771-5ee4-942a-d4615f674403;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
38;ENDPOINT_TAEGIS;2bfe8c71-2c89-5675-a404-4d92bccc66b7;PGSP-ADV186;2bfe8c71-2c89-5675-a404-4d92bccc66b7;10.0.19045;2bfe8c71-2c89-5675-a404-4d92bccc66b7;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
39;ENDPOINT_TAEGIS;bfa72f48-777e-584a-9f07-62d427bc32b4;PGSP-ADV252;bfa72f48-777e-584a-9f07-62d427bc32b4;10.0.19045;bfa72f48-777e-584a-9f07-62d427bc32b4;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
40;ENDPOINT_TAEGIS;00f6dbbf-c95a-5edb-82a8-dea1711239c1;PGSP-ADV243;00f6dbbf-c95a-5edb-82a8-dea1711239c1;10.0.19045;00f6dbbf-c95a-5edb-82a8-dea1711239c1;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
41;ENDPOINT_TAEGIS;de97ad2e-6cea-5893-8e76-4b8ee2c08666;PGSP-ADV348;de97ad2e-6cea-5893-8e76-4b8ee2c08666;10.0.19045;de97ad2e-6cea-5893-8e76-4b8ee2c08666;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
42;ENDPOINT_TAEGIS;d9af895b-4968-5ded-a8f8-79f506fa59ca;PGSP-ADV338;d9af895b-4968-5ded-a8f8-79f506fa59ca;10.0.19045;d9af895b-4968-5ded-a8f8-79f506fa59ca;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
43;ENDPOINT_TAEGIS;b25f13fb-b1a1-5e9a-8f50-2a4e3311bac8;PGSP-ADV230;b25f13fb-b1a1-5e9a-8f50-2a4e3311bac8;10.0.19045;b25f13fb-b1a1-5e9a-8f50-2a4e3311bac8;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
44;ENDPOINT_TAEGIS;57f1208d-949e-5d73-a6d3-4d39cab01fdb;PGSP-ADV266;57f1208d-949e-5d73-a6d3-4d39cab01fdb;10.0.19045;57f1208d-949e-5d73-a6d3-4d39cab01fdb;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
45;ENDPOINT_TAEGIS;9e866e23-de71-5d93-913b-3712b17c24cc;PGSP-ADV346;9e866e23-de71-5d93-913b-3712b17c24cc;10.0.19045;9e866e23-de71-5d93-913b-3712b17c24cc;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
46;ENDPOINT_TAEGIS;a4d17ceb-349c-5c69-ba33-7e7329387acf;PGSP-ADV236;a4d17ceb-349c-5c69-ba33-7e7329387acf;10.0.19045;a4d17ceb-349c-5c69-ba33-7e7329387acf;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
47;ENDPOINT_TAEGIS;93842b1f-00f9-56a6-b50f-472654ee0fba;PGRJ-ADV257;93842b1f-00f9-56a6-b50f-472654ee0fba;10.0.19045;93842b1f-00f9-56a6-b50f-472654ee0fba;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
48;ENDPOINT_TAEGIS;6ce1eb91-d344-5c15-8f0e-173875cd2f0b;PGSP-ADV359;6ce1eb91-d344-5c15-8f0e-173875cd2f0b;10.0.19045;6ce1eb91-d344-5c15-8f0e-173875cd2f0b;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
49;ENDPOINT_TAEGIS;0cd30c02-e45f-5c0c-a964-8b77c0ef9ccb;PGSP-ADV244;0cd30c02-e45f-5c0c-a964-8b77c0ef9ccb;10.0.19045;0cd30c02-e45f-5c0c-a964-8b77c0ef9ccb;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
50;ENDPOINT_TAEGIS;2c84687a-cfdf-5d38-92c6-d6f02a93f650;PGSP-ADV255;2c84687a-cfdf-5d38-92c6-d6f02a93f650;10.0.19045;2c84687a-cfdf-5d38-92c6-d6f02a93f650;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
51;ENDPOINT_TAEGIS;6be81f36-3d01-5f0d-9379-d171b65022e1;PGSP-ADV256;6be81f36-3d01-5f0d-9379-d171b65022e1;10.0.19045;6be81f36-3d01-5f0d-9379-d171b65022e1;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
52;ENDPOINT_TAEGIS;70aa6fdb-aefe-5fff-8cc5-8ad259c2b445;PGSP-ADV270;70aa6fdb-aefe-5fff-8cc5-8ad259c2b445;10.0.19045;70aa6fdb-aefe-5fff-8cc5-8ad259c2b445;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
53;ENDPOINT_TAEGIS;d2094cd8-7bec-59da-85d1-cdba0a011daf;PGRJ-ADV486;d2094cd8-7bec-59da-85d1-cdba0a011daf;10.0.19045;d2094cd8-7bec-59da-85d1-cdba0a011daf;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
54;ENDPOINT_TAEGIS;d8dda3a3-3a82-5556-9dee-499eefe3d6ce;PGRJ-ADV193;d8dda3a3-3a82-5556-9dee-499eefe3d6ce;10.0.19043;d8dda3a3-3a82-5556-9dee-499eefe3d6ce;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
55;ENDPOINT_TAEGIS;f80a3eb4-fe8c-5952-9a4f-b791d4015b14;PGRJ-ADV503;f80a3eb4-fe8c-5952-9a4f-b791d4015b14;10.0.19045;f80a3eb4-fe8c-5952-9a4f-b791d4015b14;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
56;ENDPOINT_TAEGIS;0cd22c74-cdbe-58f0-8c7b-cc35091d60cd;PGSP-ADV360;0cd22c74-cdbe-58f0-8c7b-cc35091d60cd;10.0.19045;0cd22c74-cdbe-58f0-8c7b-cc35091d60cd;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
57;ENDPOINT_TAEGIS;13c75977-0f15-5204-a4be-b44d6c2d0d1d;PGRJ-ADV249;13c75977-0f15-5204-a4be-b44d6c2d0d1d;10.0.19045;13c75977-0f15-5204-a4be-b44d6c2d0d1d;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
58;ENDPOINT_TAEGIS;964e7997-b71c-5664-8d12-de62bc0bcc97;PGRJ-ADV175;964e7997-b71c-5664-8d12-de62bc0bcc97;10.0.19045;964e7997-b71c-5664-8d12-de62bc0bcc97;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
59;ENDPOINT_TAEGIS;b8875bc5-b553-578c-94c2-d1d7ab937f9f;PGSP-ADV353;b8875bc5-b553-578c-94c2-d1d7ab937f9f;10.0.19045;b8875bc5-b553-578c-94c2-d1d7ab937f9f;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
60;ENDPOINT_TAEGIS;cd1eb9bf-0674-5930-bfeb-79aad9096266;PGRJ-ADV259;cd1eb9bf-0674-5930-bfeb-79aad9096266;10.0.19045;cd1eb9bf-0674-5930-bfeb-79aad9096266;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
61;ENDPOINT_TAEGIS;5bf4cf46-e8a5-5c0a-adf6-1d60b34d6b3d;PGRJ-ADV188;5bf4cf46-e8a5-5c0a-adf6-1d60b34d6b3d;10.0.19043;5bf4cf46-e8a5-5c0a-adf6-1d60b34d6b3d;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
62;ENDPOINT_TAEGIS;113a58f2-faff-5220-833c-17fd9236b05f;PGRJ-ADV261;113a58f2-faff-5220-833c-17fd9236b05f;10.0.19045;113a58f2-faff-5220-833c-17fd9236b05f;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
63;ENDPOINT_TAEGIS;5ce81a96-40cb-5307-9cf6-50a05b545869;PGSP-TI300;5ce81a96-40cb-5307-9cf6-50a05b545869;10.0.19045;5ce81a96-40cb-5307-9cf6-50a05b545869;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
64;ENDPOINT_TAEGIS;d0dc90a7-1c53-52a8-b6f7-7904aefe8548;PGSP-ADV241;d0dc90a7-1c53-52a8-b6f7-7904aefe8548;10.0.19045;d0dc90a7-1c53-52a8-b6f7-7904aefe8548;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
65;ENDPOINT_TAEGIS;68685e06-c18d-5bb6-aa1e-d654be11ae8e;PGSP-ADV212;68685e06-c18d-5bb6-aa1e-d654be11ae8e;10.0.19045;68685e06-c18d-5bb6-aa1e-d654be11ae8e;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
66;ENDPOINT_TAEGIS;8ae6368c-0da0-585a-85b5-371d1bafd825;PGRJ-ADV207;8ae6368c-0da0-585a-85b5-371d1bafd825;10.0.19045;8ae6368c-0da0-585a-85b5-371d1bafd825;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
67;ENDPOINT_TAEGIS;69feaeb6-2871-5992-b9b4-4cab9771c5a9;PGRJ-ADV176;69feaeb6-2871-5992-b9b4-4cab9771c5a9;10.0.19045;69feaeb6-2871-5992-b9b4-4cab9771c5a9;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
68;ENDPOINT_TAEGIS;15e760a8-43fe-5693-9eb5-095c078a80cb;PGSP-ADV190;15e760a8-43fe-5693-9eb5-095c078a80cb;10.0.19045;15e760a8-43fe-5693-9eb5-095c078a80cb;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
69;ENDPOINT_TAEGIS;51589408-d920-5cf8-8e69-0481b9106476;PGSP-ADV227;51589408-d920-5cf8-8e69-0481b9106476;10.0.19045;51589408-d920-5cf8-8e69-0481b9106476;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
70;ENDPOINT_TAEGIS;67040e1f-14c1-5cad-8e2e-ee9c9417efe0;PGSP-ADM203;67040e1f-14c1-5cad-8e2e-ee9c9417efe0;10.0.19045;67040e1f-14c1-5cad-8e2e-ee9c9417efe0;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
71;ENDPOINT_TAEGIS;2df4f811-fd60-5b3c-99f0-a691d2f01101;PGRJ-ADV184;2df4f811-fd60-5b3c-99f0-a691d2f01101;10.0.19043;2df4f811-fd60-5b3c-99f0-a691d2f01101;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
72;ENDPOINT_TAEGIS;47131b63-0586-585e-89d5-1d56560b7909;PGSP-ADV234;47131b63-0586-585e-89d5-1d56560b7909;10.0.19045;47131b63-0586-585e-89d5-1d56560b7909;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
73;ENDPOINT_TAEGIS;18fd830b-b04e-5bed-8332-dff8417b8d35;PGSP-EST193;18fd830b-b04e-5bed-8332-dff8417b8d35;10.0.19045;18fd830b-b04e-5bed-8332-dff8417b8d35;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
74;ENDPOINT_TAEGIS;a7c7c508-7e7e-5bf4-bcbe-85fce0a0899b;PGRJ-ADV162;a7c7c508-7e7e-5bf4-bcbe-85fce0a0899b;10.0.19045;a7c7c508-7e7e-5bf4-bcbe-85fce0a0899b;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
75;ENDPOINT_TAEGIS;2f9acd65-06cc-5169-adae-2ec9fd273992;PGRJ-ADV228;2f9acd65-06cc-5169-adae-2ec9fd273992;10.0.19044;2f9acd65-06cc-5169-adae-2ec9fd273992;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
76;ENDPOINT_TAEGIS;a1ed114a-3ac6-5020-8faa-ebf479022db1;PGSP-ADV210;a1ed114a-3ac6-5020-8faa-ebf479022db1;10.0.19045;a1ed114a-3ac6-5020-8faa-ebf479022db1;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
77;ENDPOINT_TAEGIS;b9cd4a8e-158c-508a-a082-3b529da51522;PGSP-ADV215;b9cd4a8e-158c-508a-a082-3b529da51522;10.0.19045;b9cd4a8e-158c-508a-a082-3b529da51522;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
78;ENDPOINT_TAEGIS;cfe9979a-880c-5b71-9927-23e467f51495;PGSP-ADM201;cfe9979a-880c-5b71-9927-23e467f51495;10.0.19045;cfe9979a-880c-5b71-9927-23e467f51495;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
79;ENDPOINT_TAEGIS;09f17e00-99f7-5f61-b66f-7f8b0c1b8528;PGSP-ADM229;09f17e00-99f7-5f61-b66f-7f8b0c1b8528;10.0.19045;09f17e00-99f7-5f61-b66f-7f8b0c1b8528;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
80;ENDPOINT_TAEGIS;4acd79bb-8f4d-55c4-b7aa-5aa2aaaf5788;PGSP-EST197;4acd79bb-8f4d-55c4-b7aa-5aa2aaaf5788;10.0.19045;4acd79bb-8f4d-55c4-b7aa-5aa2aaaf5788;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
81;ENDPOINT_TAEGIS;e0c59f06-6f61-5cce-aa5b-311db114f877;PGRJ-ADV192;e0c59f06-6f61-5cce-aa5b-311db114f877;10.0.19045;e0c59f06-6f61-5cce-aa5b-311db114f877;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
82;ENDPOINT_TAEGIS;fd265937-a0c2-5af3-92fa-37d9f5a6191f;PGSP-ADV199;fd265937-a0c2-5af3-92fa-37d9f5a6191f;10.0.19045;fd265937-a0c2-5af3-92fa-37d9f5a6191f;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
83;ENDPOINT_TAEGIS;33ba8a5f-2c37-5d71-ac84-31fcde6f6639;PGSP-ADV355;33ba8a5f-2c37-5d71-ac84-31fcde6f6639;10.0.19045;33ba8a5f-2c37-5d71-ac84-31fcde6f6639;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
84;ENDPOINT_TAEGIS;f9da9a58-f2d7-5e51-bf74-e382818d0616;PGSP-ADM247;f9da9a58-f2d7-5e51-bf74-e382818d0616;10.0.19045;f9da9a58-f2d7-5e51-bf74-e382818d0616;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
85;ENDPOINT_TAEGIS;799f3016-502a-566a-803c-2bf62e39f6fb;PGSP-ADV357;799f3016-502a-566a-803c-2bf62e39f6fb;10.0.19045;799f3016-502a-566a-803c-2bf62e39f6fb;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
86;ENDPOINT_TAEGIS;79c4f1a4-d85e-58eb-8fd2-cf8043203f07;PGSP-ADV237;79c4f1a4-d85e-58eb-8fd2-cf8043203f07;10.0.19045;79c4f1a4-d85e-58eb-8fd2-cf8043203f07;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
87;ENDPOINT_TAEGIS;127f8d04-beb6-577d-ada4-e6526f034aeb;PGRJ-ADV212;127f8d04-beb6-577d-ada4-e6526f034aeb;10.0.19045;127f8d04-beb6-577d-ada4-e6526f034aeb;148507;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
